tiempo,frac_inf_acum,frac_inf_act
45576,0.01,0.01
45612,0.01,0.01
45648,0.01,0.01
45684,0.01,0.01
45720,0.01,0.01
45756,0.01,0.01
45792,0.01,0.01
45828,0.01,0.01
45864,0.01,0.01
45900,0.01,0.01
45936,0.01,0.01
45972,0.01,0.01
46008,0.01,0.01
46044,0.01,0.01
46080,0.01,0.01
46116,0.01,0.01
46152,0.01,0.01
46188,0.01,0.01
46224,0.01,0.01
46260,0.01,0.01
46296,0.01,0.01
46332,0.01,0.01
46368,0.01,0.01
46404,0.01,0.01
46440,0.01,0.01
46476,0.01,0.01
46512,0.01,0.01
46548,0.01,0.01
46584,0.01,0.01
46620,0.01,0.01
46656,0.01,0.01
46692,0.01,0.01
46728,0.01,0.01
46764,0.01,0.01
46800,0.01,0.01
46836,0.01,0.01
46872,0.01,0.01
46908,0.01,0.01
46944,0.01,0.01
46980,0.01,0.01
47016,0.01,0.01
47052,0.01,0.01
47088,0.01,0.01
47124,0.01,0.01
47160,0.01,0.01
47196,0.01,0.01
47232,0.01,0.01
47268,0.01,0.01
47304,0.01,0.01
47340,0.01,0.01
47376,0.01,0.01
47412,0.01,0.01
47448,0.01,0.01
47484,0.01,0.01
47520,0.01,0.01
47556,0.01,0.01
47592,0.01,0.01
47628,0.01,0.01
47664,0.01,0.01
47700,0.01,0.01
47736,0.01,0.01
47772,0.01,0.01
47808,0.01,0.01
47844,0.01,0.01
47880,0.01,0.01
47916,0.01,0.01
47952,0.01,0.01
47988,0.01,0.01
48024,0.01,0.01
48060,0.01,0.01
48096,0.01,0.01
48132,0.01,0.01
48168,0.01,0.01
48204,0.01,0.01
48240,0.01,0.01
48276,0.01,0.01
48312,0.01,0.01
48348,0.01,0.01
48384,0.01,0.01
48420,0.01,0.01
48456,0.01,0.01
48492,0.01,0.01
48528,0.01,0.01
48564,0.01,0.01
48600,0.01,0.01
48636,0.01,0.01
48672,0.01,0.01
48708,0.01,0.01
48744,0.01,0.01
48780,0.01,0.01
48816,0.01,0.01
48852,0.01,0.01
48888,0.01,0.01
48924,0.01,0.01
48960,0.01,0.01
48996,0.01,0.01
49032,0.01,0.01
49068,0.01,0.01
49104,0.01,0.01
49140,0.01,0.01
49176,0.01,0.01
49212,0.01,0.01
49248,0.01,0.01
49284,0.01,0.01
49320,0.01,0.01
49356,0.01,0.01
49392,0.01,0.01
49428,0.01,0.01
49464,0.01,0.01
49500,0.01,0.01
49536,0.01,0.01
49572,0.01,0.01
49608,0.01,0.01
49644,0.01,0.01
49680,0.01,0.01
49716,0.01,0.01
49752,0.01,0.01
49788,0.01,0.01
49824,0.01,0.01
49860,0.01,0.01
49896,0.01,0.01
49932,0.01,0.01
49968,0.01,0.01
50004,0.01,0.01
50040,0.01,0.01
50076,0.01,0.01
50112,0.01,0.01
50148,0.01,0.01
50184,0.01,0.01
50220,0.01,0.01
50256,0.01,0.01
50292,0.01,0.01
50328,0.01,0.01
50364,0.01,0.01
50400,0.01,0.01
50436,0.01,0.01
50472,0.01,0.01
50508,0.01,0.01
50544,0.01,0.01
50580,0.01,0.01
50616,0.01,0.01
50652,0.01,0.01
50688,0.01,0.01
50724,0.01,0.01
50760,0.01,0.01
50796,0.01,0.01
50832,0.01,0.01
50868,0.01,0.01
50904,0.01,0.01
50940,0.01,0.01
50976,0.01,0.01
51012,0.01,0.01
51048,0.01,0.01
51084,0.01,0.01
51120,0.01,0.01
51156,0.01,0.01
51192,0.01,0.01
51228,0.01,0.01
51264,0.01,0.01
51300,0.01,0.01
51336,0.01,0.01
51372,0.01,0.01
51408,0.01,0.01
51444,0.01,0.01
51480,0.01,0.01
51516,0.01,0.01
51552,0.01,0.01
51588,0.01,0.01
51624,0.01,0.01
51660,0.01,0.01
51696,0.01,0.01
51732,0.01,0.01
51768,0.01,0.01
51804,0.01,0.01
51840,0.01,0.01
51876,0.01,0.01
51912,0.01,0.01
51948,0.01,0.01
51984,0.01,0.01
52020,0.01,0.01
52056,0.01,0.01
52092,0.01,0.01
52128,0.01,0.01
52164,0.01,0.01
52200,0.01,0.01
52236,0.01,0.01
52272,0.01,0.01
52308,0.01,0.01
52344,0.01,0.01
52380,0.01,0.01
52416,0.01,0.01
52452,0.01,0.01
52488,0.01,0.01
52524,0.01,0.01
52560,0.01,0.01
52596,0.01,0.01
52632,0.01,0.01
52668,0.01,0.01
52704,0.01,0.01
52740,0.01,0.01
52776,0.01,0.01
52812,0.01,0.01
52848,0.01,0.01
52884,0.01,0.01
52920,0.01,0.01
52956,0.01,0.01
52992,0.01,0.01
53028,0.01,0.01
53064,0.01,0.01
53100,0.01,0.01
53136,0.01,0.01
53172,0.01,0.01
53208,0.01,0.01
53244,0.01,0.01
53280,0.01,0.01
53316,0.01,0.01
53352,0.01,0.01
53388,0.01,0.01
53424,0.01,0.01
53460,0.01,0.01
53496,0.01,0.01
53532,0.01,0.01
53568,0.01,0.01
53604,0.01,0.01
53640,0.01,0.01
53676,0.01,0.01
53712,0.01,0.01
53748,0.01,0.01
53784,0.01,0.01
53820,0.01,0.01
53856,0.01,0.01
53892,0.01,0.01
53928,0.01,0.01
53964,0.01,0.01
54000,0.01,0.01
54036,0.01,0.01
54072,0.01,0.01
54108,0.01,0.01
54144,0.01,0.01
54180,0.01,0.01
54216,0.01,0.01
54252,0.01,0.01
54288,0.01,0.01
54324,0.01,0.01
54360,0.01,0.01
54396,0.01,0.01
54432,0.01,0.01
54468,0.01,0.01
54504,0.01,0.01
54540,0.01,0.01
54576,0.01,0.01
54612,0.01,0.01
54648,0.01,0.01
54684,0.01,0.01
54720,0.01,0.01
54756,0.01,0.01
54792,0.01,0.01
54828,0.01,0.01
54864,0.01,0.01
54900,0.01,0.01
54936,0.01,0.01
54972,0.01,0.01
55008,0.01,0.01
55044,0.01,0.01
55080,0.01,0.01
55116,0.01,0.01
55152,0.01,0.01
55188,0.01,0.01
55224,0.01,0.01
55260,0.01,0.01
55296,0.01,0.01
55332,0.01,0.01
55368,0.01,0.01
55404,0.01,0.01
55440,0.01,0.01
55476,0.01,0.01
55512,0.01,0.01
55548,0.01,0.01
55584,0.01,0.01
55620,0.01,0.01
55656,0.01,0.01
55692,0.01,0.01
55728,0.01,0.01
55764,0.01,0.01
55800,0.01,0.01
55836,0.01,0.01
55872,0.01,0.01
55908,0.01,0.01
55944,0.01,0.01
55980,0.01,0.01
56016,0.01,0.01
56052,0.01,0.01
56088,0.01,0.01
56124,0.01,0.01
56160,0.01,0.01
56196,0.01,0.01
56232,0.01,0.01
56268,0.01,0.01
56304,0.01,0.01
56340,0.01,0.01
56376,0.01,0.01
56412,0.01,0.01
56448,0.01,0.01
56484,0.01,0.01
56520,0.01,0.01
56556,0.01,0.01
56592,0.01,0.01
56628,0.01,0.01
56664,0.01,0.01
56700,0.01,0.01
56736,0.01,0.01
56772,0.01,0.01
56808,0.01,0.01
56844,0.01,0.01
56880,0.01,0.01
56916,0.01,0.01
56952,0.01,0.01
56988,0.01,0.01
57024,0.01,0.01
57060,0.01,0.01
57096,0.01,0.01
57132,0.01,0.01
57168,0.01,0.01
57204,0.01,0.01
57240,0.01,0.01
57276,0.01,0.01
57312,0.01,0.01
57348,0.01,0.01
57384,0.01,0.01
57420,0.01,0.01
57456,0.01,0.01
57492,0.01,0.01
57528,0.01,0.01
57564,0.01,0.01
57600,0.01,0.01
57636,0.01,0.01
57672,0.01,0.01
57708,0.01,0.01
57744,0.01,0.01
57780,0.01,0.01
57816,0.01,0.01
57852,0.01,0.01
57888,0.01,0.01
57924,0.01,0.01
57960,0.01,0.01
57996,0.01,0.01
58032,0.01,0.01
58068,0.01,0.01
58104,0.01,0.01
58140,0.01,0.01
58176,0.01,0.01
58212,0.01,0.01
58248,0.01,0.01
58284,0.01,0.01
58320,0.01,0.01
58356,0.01,0.01
58392,0.01,0.01
58428,0.01,0.01
58464,0.01,0.01
58500,0.01,0.01
58536,0.01,0.01
58572,0.01,0.01
58608,0.01,0.01
58644,0.01,0.01
58680,0.01,0.01
58716,0.01,0.01
58752,0.01,0.01
58788,0.01,0.01
58824,0.01,0.01
58860,0.01,0.01
58896,0.01,0.01
58932,0.01,0.01
58968,0.01,0.01
59004,0.01,0.01
59040,0.01,0.01
59076,0.01,0.01
59112,0.01,0.01
59148,0.01,0.01
59184,0.01,0.01
59220,0.01,0.01
59256,0.01,0.01
59292,0.01,0.01
59328,0.01,0.01
59364,0.01,0.01
59400,0.01,0.01
59436,0.01,0.01
59472,0.01,0.01
59508,0.01,0.01
59544,0.01,0.01
59580,0.01,0.01
59616,0.01,0.01
59652,0.01,0.01
59688,0.01,0.01
59724,0.01,0.01
59760,0.01,0.01
59796,0.01,0.01
59832,0.01,0.01
59868,0.01,0.01
59904,0.01,0.01
59940,0.01,0.01
59976,0.01,0.01
60012,0.01,0.01
60048,0.01,0.01
60084,0.01,0.01
60120,0.01,0.01
60156,0.01,0.01
60192,0.01,0.01
60228,0.01,0.01
60264,0.01,0.01
60300,0.01,0.01
60336,0.01,0.01
60372,0.01,0.01
60408,0.01,0.01
60444,0.01,0.01
60480,0.01,0.01
60516,0.01,0.01
60552,0.01,0.01
60588,0.01,0.01
60624,0.01,0.01
60660,0.01,0.01
60696,0.01,0.01
60732,0.01,0.01
60768,0.01,0.01
60804,0.01,0.01
60840,0.01,0.01
60876,0.01,0.01
60912,0.01,0.01
60948,0.01,0.01
60984,0.01,0.01
61020,0.01,0.01
61056,0.01,0.01
61092,0.01,0.01
61128,0.01,0.01
61164,0.01,0.01
61200,0.01,0.01
61236,0.01,0.01
61272,0.01,0.01
61308,0.01,0.01
61344,0.01,0.01
61380,0.01,0.01
61416,0.01,0.01
61452,0.01,0.01
61488,0.01,0.01
61524,0.01,0.01
61560,0.01,0.01
61596,0.01,0.01
61632,0.01,0.01
61668,0.01,0.01
61704,0.01,0.01
61740,0.01,0.01
61776,0.01,0.01
61812,0.01,0.01
61848,0.01,0.01
61884,0.01,0.01
61920,0.01,0.01
61956,0.01,0.01
61992,0.01,0.01
62028,0.01,0.01
62064,0.01,0.01
62100,0.01,0.01
62136,0.01,0.01
62172,0.01,0.01
62208,0.01,0.01
62244,0.01,0.01
62280,0.01,0.01
62316,0.01,0.01
62352,0.01,0.01
62388,0.01,0.01
62424,0.01,0.01
62460,0.01,0.01
62496,0.01,0.01
62532,0.01,0.01
62568,0.01,0.01
62604,0.01,0.01
62640,0.01,0.01
62676,0.01,0.01
62712,0.01,0.01
62748,0.01,0.01
62784,0.01,0.01
62820,0.01,0.01
62856,0.01,0.01
62892,0.01,0.01
62928,0.01,0.01
62964,0.01,0.01
63000,0.01,0.01
63036,0.01,0.01
63072,0.01,0.01
63108,0.01,0.01
63144,0.01,0.01
63180,0.01,0.01
63216,0.01,0.01
63252,0.01,0.01
63288,0.01,0.01
63324,0.01,0.01
63360,0.01,0.01
63396,0.01,0.01
63432,0.01,0.01
63468,0.01,0.01
63504,0.01,0.01
63540,0.01,0.01
63576,0.01,0.01
63612,0.01,0.01
63648,0.01,0.01
63684,0.01,0.01
63720,0.01,0.01
63756,0.01,0.01
63792,0.01,0.01
63828,0.01,0.01
63864,0.01,0.01
63900,0.01,0.01
63936,0.01,0.01
63972,0.01,0.01
64008,0.01,0.01
64044,0.01,0.01
64080,0.01,0.01
64116,0.01,0.01
64152,0.01,0.01
64188,0.01,0.01
64224,0.01,0.01
64260,0.01,0.01
64296,0.01,0.01
64332,0.01,0.01
64368,0.01,0.01
64404,0.01,0.01
64440,0.01,0.01
64476,0.01,0.01
64512,0.01,0.01
64548,0.01,0.01
64584,0.01,0.01
64620,0.01,0.01
64656,0.01,0.01
64692,0.01,0.01
64728,0.01,0.01
64764,0.01,0.01
64800,0.01,0.01
64836,0.01,0.01
64872,0.01,0.01
64908,0.01,0.01
64944,0.01,0.01
64980,0.01,0.01
65016,0.01,0.01
65052,0.01,0.01
65088,0.01,0.01
65124,0.01,0.01
65160,0.01,0.01
65196,0.01,0.01
65232,0.01,0.01
65268,0.01,0.01
65304,0.01,0.01
65340,0.01,0.01
65376,0.01,0.01
65412,0.01,0.01
65448,0.01,0.01
65484,0.01,0.01
65520,0.01,0.01
65556,0.01,0.01
65592,0.01,0.01
65628,0.01,0.01
65664,0.01,0.01
65700,0.01,0.01
65736,0.01,0.01
65772,0.01,0.01
65808,0.01,0.01
65844,0.01,0.01
65880,0.01,0.01
65916,0.01,0.01
65952,0.01,0.01
65988,0.01,0.01
66024,0.01,0.01
66060,0.01,0.01
66096,0.01,0.01
66132,0.01,0.01
66168,0.01,0.01
66204,0.01,0.01
66240,0.01,0.01
66276,0.01,0.01
66312,0.01,0.01
66348,0.01,0.01
66384,0.01,0.01
66420,0.01,0.01
66456,0.01,0.01
66492,0.01,0.01
66528,0.01,0.01
66564,0.01,0.01
66600,0.01,0.01
66636,0.01,0.01
66672,0.01,0.01
66708,0.01,0.01
66744,0.01,0.01
66780,0.01,0.01
66816,0.01,0.01
66852,0.01,0.01
66888,0.01,0.01
66924,0.01,0.01
66960,0.01,0.01
66996,0.01,0.01
67032,0.01,0.01
67068,0.01,0.01
67104,0.01,0.01
67140,0.01,0.01
67176,0.01,0.01
67212,0.01,0.01
67248,0.01,0.01
67284,0.01,0.01
67320,0.01,0.01
67356,0.01,0.01
67392,0.01,0.01
67428,0.01,0.01
67464,0.01,0.01
67500,0.01,0.01
67536,0.01,0.01
67572,0.01,0.01
67608,0.01,0.01
67644,0.01,0.01
67680,0.01,0.01
67716,0.01,0.01
67752,0.01,0.01
67788,0.01,0.01
67824,0.01,0.01
67860,0.01,0.01
67896,0.01,0.01
67932,0.01,0.01
67968,0.01,0.01
68004,0.01,0.01
68040,0.01,0.01
68076,0.01,0.01
68112,0.01,0.01
68148,0.01,0.01
68184,0.01,0.01
68220,0.01,0.01
68256,0.01,0.01
68292,0.01,0.01
68328,0.01,0.01
68364,0.01,0.01
68400,0.01,0.01
68436,0.01,0.01
68472,0.01,0.01
68508,0.01,0.01
68544,0.01,0.01
68580,0.01,0.01
68616,0.01,0.01
68652,0.01,0.01
68688,0.01,0.01
68724,0.01,0.01
68760,0.01,0.01
68796,0.01,0.01
68832,0.01,0.01
68868,0.01,0.01
68904,0.01,0.01
68940,0.01,0.01
68976,0.01,0.01
69012,0.01,0.01
69048,0.01,0.01
69084,0.01,0.01
69120,0.01,0.01
69156,0.01,0.01
69192,0.01,0.01
69228,0.01,0.01
69264,0.01,0.01
69300,0.01,0.01
69336,0.01,0.01
69372,0.01,0.01
69408,0.01,0.01
69444,0.01,0.01
69480,0.01,0.01
69516,0.01,0.01
69552,0.01,0.01
69588,0.01,0.01
69624,0.01,0.01
69660,0.01,0.01
69696,0.01,0.01
69732,0.01,0.01
69768,0.01,0.01
69804,0.01,0.01
69840,0.01,0.01
69876,0.01,0.01
69912,0.01,0.01
69948,0.01,0.01
69984,0.01,0.01
70020,0.01,0.01
70056,0.01,0.01
70092,0.01,0.01
70128,0.01,0.01
70164,0.01,0.01
70200,0.01,0.01
70236,0.01,0.01
70272,0.01,0.01
70308,0.01,0.01
70344,0.01,0.01
70380,0.01,0.01
70416,0.01,0.01
70452,0.01,0.01
70488,0.01,0.01
70524,0.01,0.01
70560,0.01,0.01
70596,0.01,0.01
70632,0.01,0.01
70668,0.01,0.01
70704,0.01,0.01
70740,0.01,0.01
70776,0.01,0.01
70812,0.01,0.01
70848,0.01,0.01
70884,0.01,0.01
70920,0.01,0.01
70956,0.01,0.01
70992,0.01,0.01
71028,0.01,0.01
71064,0.01,0.01
71100,0.01,0.01
71136,0.01,0.01
71172,0.01,0.01
71208,0.01,0.01
71244,0.01,0.01
71280,0.01,0.01
71316,0.01,0.01
71352,0.01,0.01
71388,0.01,0.01
71424,0.01,0.01
71460,0.01,0.01
71496,0.01,0.01
71532,0.01,0.01
71568,0.01,0.01
71604,0.01,0.01
71640,0.01,0.01
71676,0.01,0.01
71712,0.01,0.01
71748,0.01,0.01
71784,0.01,0.01
71820,0.01,0.01
71856,0.01,0.01
71892,0.01,0.01
71928,0.01,0.01
71964,0.01,0.01
72000,0.01,0.01
72036,0.01,0.01
72072,0.01,0.01
72108,0.01,0.01
72144,0.01,0.01
72180,0.01,0.01
72216,0.01,0.01
72252,0.01,0.01
72288,0.01,0.01
72324,0.01,0.01
72360,0.01,0.01
72396,0.01,0.01
72432,0.01,0.01
72468,0.01,0.01
72504,0.01,0.01
72540,0.01,0.01
72576,0.01,0.01
72612,0.01,0.01
72648,0.01,0.01
72684,0.01,0.01
72720,0.01,0.01
72756,0.01,0.01
72792,0.01,0.01
72828,0.01,0.01
72864,0.01,0.01
72900,0.01,0.01
72936,0.01,0.01
72972,0.01,0.01
73008,0.01,0.01
73044,0.01,0.01
73080,0.01,0.01
73116,0.01,0.01
73152,0.01,0.01
73188,0.01,0.01
73224,0.01,0.01
73260,0.01,0.01
73296,0.01,0.01
73332,0.01,0.01
73368,0.01,0.01
73404,0.01,0.01
73440,0.01,0.01
73476,0.01,0.01
73512,0.01,0.01
73548,0.01,0.01
73584,0.01,0.01
73620,0.01,0.01
73656,0.01,0.01
73692,0.01,0.01
73728,0.01,0.01
73764,0.01,0.01
73800,0.01,0.01
73836,0.01,0.01
73872,0.01,0.01
73908,0.01,0.01
73944,0.01,0.01
73980,0.01,0.01
74016,0.01,0.01
74052,0.01,0.01
74088,0.01,0.01
74124,0.01,0.01
74160,0.01,0.01
74196,0.01,0.01
74232,0.01,0.01
74268,0.01,0.01
74304,0.01,0.01
74340,0.01,0.01
74376,0.01,0.01
74412,0.01,0.01
74448,0.01,0.01
74484,0.01,0.01
74520,0.01,0.01
74556,0.01,0.01
74592,0.01,0.01
74628,0.01,0.01
74664,0.01,0.01
74700,0.01,0.01
74736,0.01,0.01
74772,0.01,0.01
74808,0.01,0.01
74844,0.01,0.01
74880,0.01,0.01
74916,0.01,0.01
74952,0.01,0.01
74988,0.01,0.01
75024,0.01,0.01
75060,0.01,0.01
75096,0.01,0.01
75132,0.01,0.01
75168,0.01,0.01
75204,0.01,0.01
75240,0.01,0.01
75276,0.01,0.01
75312,0.01,0.01
75348,0.01,0.01
75384,0.01,0.01
75420,0.01,0.01
75456,0.01,0.01
75492,0.01,0.01
75528,0.01,0.01
75564,0.01,0.01
75600,0.01,0.01
75636,0.01,0.01
75672,0.01,0.01
75708,0.01,0.01
75744,0.01,0.01
75780,0.01,0.01
75816,0.01,0.01
75852,0.01,0.01
75888,0.01,0.01
75924,0.01,0.01
75960,0.01,0.01
75996,0.01,0.01
76032,0.01,0.01
76068,0.01,0.01
76104,0.01,0.01
76140,0.01,0.01
76176,0.01,0.01
76212,0.01,0.01
76248,0.01,0.01
76284,0.01,0.01
76320,0.01,0.01
76356,0.01,0.01
76392,0.01,0.01
76428,0.01,0.01
76464,0.01,0.01
76500,0.01,0.01
76536,0.01,0.01
76572,0.01,0.01
76608,0.01,0.01
76644,0.01,0.01
76680,0.01,0.01
76716,0.01,0.01
76752,0.01,0.01
76788,0.01,0.01
76824,0.01,0.01
76860,0.01,0.01
76896,0.01,0.01
76932,0.01,0.01
76968,0.01,0.01
77004,0.01,0.01
77040,0.01,0.01
77076,0.01,0.01
77112,0.01,0.01
77148,0.01,0.01
77184,0.01,0.01
77220,0.01,0.01
77256,0.01,0.01
77292,0.01,0.01
77328,0.01,0.01
77364,0.01,0.01
77400,0.01,0.01
77436,0.01,0.01
77472,0.01,0.01
77508,0.01,0.01
77544,0.01,0.01
77580,0.01,0.01
77616,0.01,0.01
77652,0.01,0.01
77688,0.01,0.01
77724,0.01,0.01
77760,0.01,0.01
77796,0.01,0.01
77832,0.01,0.01
77868,0.01,0.01
77904,0.01,0.01
77940,0.01,0.01
77976,0.01,0.01
78012,0.01,0.01
78048,0.01,0.01
78084,0.01,0.01
78120,0.01,0.01
78156,0.01,0.01
78192,0.01,0.01
78228,0.01,0.01
78264,0.01,0.01
78300,0.01,0.01
78336,0.01,0.01
78372,0.01,0.01
78408,0.01,0.01
78444,0.01,0.01
78480,0.01,0.01
78516,0.01,0.01
78552,0.01,0.01
78588,0.01,0.01
78624,0.01,0.01
78660,0.01,0.01
78696,0.01,0.01
78732,0.01,0.01
78768,0.01,0.01
78804,0.01,0.01
78840,0.01,0.01
78876,0.01,0.01
78912,0.01,0.01
78948,0.01,0.01
78984,0.01,0.01
79020,0.01,0.01
79056,0.01,0.01
79092,0.01,0.01
79128,0.01,0.01
79164,0.01,0.01
79200,0.01,0.01
79236,0.01,0.01
79272,0.01,0.01
79308,0.01,0.01
79344,0.01,0.01
79380,0.01,0.01
79416,0.01,0.01
79452,0.01,0.01
79488,0.01,0.01
79524,0.01,0.01
79560,0.01,0.01
79596,0.01,0.01
79632,0.01,0.01
79668,0.01,0.01
79704,0.01,0.01
79740,0.01,0.01
79776,0.01,0.01
79812,0.01,0.01
79848,0.01,0.01
79884,0.01,0.01
79920,0.01,0.01
79956,0.01,0.01
79992,0.01,0.01
80028,0.01,0.01
80064,0.01,0.01
80100,0.01,0.01
80136,0.01,0.01
80172,0.01,0.01
80208,0.01,0.01
80244,0.01,0.01
80280,0.01,0.01
80316,0.01,0.01
80352,0.01,0.01
80388,0.01,0.01
80424,0.01,0.01
80460,0.01,0.01
80496,0.01,0.01
80532,0.01,0.01
80568,0.01,0.01
80604,0.01,0.01
80640,0.01,0.01
80676,0.01,0.01
80712,0.01,0.01
80748,0.01,0.01
80784,0.01,0.01
80820,0.01,0.01
80856,0.01,0.01
80892,0.01,0.01
80928,0.01,0.01
80964,0.01,0.01
81000,0.01,0.01
81036,0.01,0.01
81072,0.01,0.01
81108,0.01,0.01
81144,0.01,0.01
81180,0.01,0.01
81216,0.01,0.01
81252,0.01,0.01
81288,0.01,0.01
81324,0.01,0.01
81360,0.01,0.01
81396,0.01,0.01
81432,0.01,0.01
81468,0.01,0.01
81504,0.01,0.01
81540,0.01,0.01
81576,0.01,0.01
81612,0.01,0.01
81648,0.01,0.01
81684,0.01,0.01
81720,0.01,0.01
81756,0.01,0.01
81792,0.01,0.01
81828,0.01,0.01
81864,0.01,0.01
81900,0.01,0.01
81936,0.01,0.01
81972,0.01,0.01
82008,0.01,0.01
82044,0.01,0.01
82080,0.01,0.01
82116,0.01,0.01
82152,0.01,0.01
82188,0.01,0.01
82224,0.01,0.01
82260,0.01,0.01
82296,0.01,0.01
82332,0.01,0.01
82368,0.01,0.01
82404,0.01,0.01
82440,0.01,0.01
82476,0.01,0.01
82512,0.01,0.01
82548,0.01,0.01
82584,0.01,0.01
82620,0.01,0.01
82656,0.01,0.01
82692,0.01,0.01
82728,0.01,0.01
82764,0.01,0.01
82800,0.01,0.01
82836,0.01,0.01
82872,0.01,0.01
82908,0.01,0.01
82944,0.01,0.01
82980,0.01,0.01
83016,0.01,0.01
83052,0.01,0.01
83088,0.01,0.01
83124,0.01,0.01
83160,0.01,0.01
83196,0.01,0.01
83232,0.01,0.01
83268,0.01,0.01
83304,0.01,0.01
83340,0.01,0.01
83376,0.01,0.01
83412,0.01,0.01
83448,0.01,0.01
83484,0.01,0.01
83520,0.01,0.01
83556,0.01,0.01
83592,0.01,0.01
83628,0.01,0.01
83664,0.01,0.01
83700,0.01,0.01
83736,0.01,0.01
83772,0.01,0.01
83808,0.01,0.01
83844,0.01,0.01
83880,0.01,0.01
83916,0.01,0.01
83952,0.01,0.01
83988,0.01,0.01
84024,0.01,0.01
84060,0.01,0.01
84096,0.01,0.01
84132,0.01,0.01
84168,0.01,0.01
84204,0.01,0.01
84240,0.01,0.01
84276,0.01,0.01
84312,0.01,0.01
84348,0.01,0.01
84384,0.01,0.01
84420,0.01,0.01
84456,0.01,0.01
84492,0.01,0.01
84528,0.01,0.01
84564,0.01,0.01
84600,0.01,0.01
84636,0.01,0.01
84672,0.01,0.01
84708,0.01,0.01
84744,0.01,0.01
84780,0.01,0.01
84816,0.01,0.01
84852,0.01,0.01
84888,0.01,0.01
84924,0.01,0.01
84960,0.01,0.01
84996,0.01,0.01
85032,0.01,0.01
85068,0.01,0.01
85104,0.01,0.01
85140,0.01,0.01
85176,0.01,0.01
85212,0.01,0.01
85248,0.01,0.01
85284,0.01,0.01
85320,0.01,0.01
85356,0.01,0.01
85392,0.01,0.01
85428,0.01,0.01
85464,0.01,0.01
85500,0.01,0.01
85536,0.01,0.01
85572,0.01,0.01
85608,0.01,0.01
85644,0.01,0.01
85680,0.01,0.01
85716,0.01,0.01
85752,0.01,0.01
85788,0.01,0.01
85824,0.01,0.01
85860,0.01,0.01
85896,0.01,0.01
85932,0.01,0.01
85968,0.01,0.01
86004,0.01,0.01
86040,0.01,0.01
86076,0.01,0.01
86112,0.01,0.01
86148,0.01,0.01
86184,0.01,0.01
86220,0.01,0.01
86256,0.01,0.01
86292,0.01,0.01
86328,0.01,0.01
86364,0.01,0.01
86400,0.01,0.01
86436,0.01,0.01
86472,0.01,0.01
86508,0.01,0.01
86544,0.01,0.01
86580,0.01,0.01
86616,0.01,0.01
86652,0.01,0.01
86688,0.01,0.01
86724,0.01,0.01
86760,0.01,0.01
86796,0.01,0.01
86832,0.01,0.01
86868,0.01,0.01
86904,0.01,0.01
86940,0.01,0.01
86976,0.01,0.01
87012,0.01,0.01
87048,0.01,0.01
87084,0.01,0.01
87120,0.01,0.01
87156,0.01,0.01
87192,0.01,0.01
87228,0.01,0.01
87264,0.01,0.01
87300,0.01,0.01
87336,0.01,0.01
87372,0.01,0.01
87408,0.01,0.01
87444,0.01,0.01
87480,0.01,0.01
87516,0.01,0.01
87552,0.01,0.01
87588,0.01,0.01
87624,0.01,0.01
87660,0.01,0.01
87696,0.01,0.01
87732,0.01,0.01
87768,0.01,0.01
87804,0.01,0.01
87840,0.01,0.01
87876,0.01,0.01
87912,0.01,0.01
87948,0.01,0.01
87984,0.01,0.01
88020,0.01,0.01
88056,0.01,0.01
88092,0.01,0.01
88128,0.01,0.01
88164,0.01,0.01
88200,0.01,0.01
88236,0.01,0.01
88272,0.01,0.01
88308,0.01,0.01
88344,0.01,0.01
88380,0.01,0.01
88416,0.01,0.01
88452,0.01,0.01
88488,0.01,0.01
88524,0.01,0.01
88560,0.01,0.01
88596,0.01,0.01
88632,0.01,0.01
88668,0.01,0.01
88704,0.01,0.01
88740,0.01,0.01
88776,0.01,0.01
88812,0.01,0.01
88848,0.01,0.01
88884,0.01,0.01
88920,0.01,0.01
88956,0.01,0.01
88992,0.01,0.01
89028,0.01,0.01
89064,0.01,0.01
89100,0.01,0.01
89136,0.01,0.01
89172,0.01,0.01
89208,0.01,0.01
89244,0.01,0.01
89280,0.01,0.01
89316,0.01,0.01
89352,0.01,0.01
89388,0.01,0.01
89424,0.01,0.01
89460,0.01,0.01
89496,0.01,0.01
89532,0.01,0.01
89568,0.01,0.01
89604,0.01,0.01
89640,0.01,0.01
89676,0.01,0.01
89712,0.01,0.01
89748,0.01,0.01
89784,0.01,0.01
89820,0.01,0.01
89856,0.01,0.01
89892,0.01,0.01
89928,0.01,0.01
89964,0.01,0.01
90000,0.01,0.01
90036,0.01,0.01
90072,0.01,0.01
90108,0.01,0.01
90144,0.01,0.01
90180,0.01,0.01
90216,0.01,0.01
90252,0.01,0.01
90288,0.01,0.01
90324,0.01,0.01
90360,0.01,0.01
90396,0.01,0.01
90432,0.01,0.01
90468,0.01,0.01
90504,0.01,0.01
90540,0.01,0.01
90576,0.01,0.01
90612,0.01,0.01
90648,0.01,0.01
90684,0.01,0.01
90720,0.01,0.01
90756,0.01,0.01
90792,0.01,0.01
90828,0.01,0.01
90864,0.01,0.01
90900,0.01,0.01
90936,0.01,0.01
90972,0.01,0.01
91008,0.01,0.01
91044,0.01,0.01
91080,0.01,0.01
91116,0.01,0.01
91152,0.01,0.01
91188,0.01,0.01
91224,0.01,0.01
91260,0.01,0.01
