tiempo,frac_sint_act,frac_cuar_act
3.38875e+06,0,0
3.38879e+06,0,0
3.38882e+06,0,0
3.38886e+06,0,0
3.3889e+06,0,0
3.38893e+06,0,0
3.38897e+06,0,0
3.389e+06,0,0
3.38904e+06,0,0
3.38908e+06,0,0
3.38911e+06,0,0
3.38915e+06,0,0
3.38918e+06,0,0
3.38922e+06,0,0
3.38926e+06,0,0
3.38929e+06,0,0
3.38933e+06,0,0
3.38936e+06,0,0
3.3894e+06,0,0
3.38944e+06,0,0
3.38947e+06,0,0
3.38951e+06,0,0
3.38954e+06,0,0
3.38958e+06,0,0
3.38962e+06,0,0
3.38965e+06,0,0
3.38969e+06,0,0
3.38972e+06,0,0
3.38976e+06,0,0
3.3898e+06,0,0
3.38983e+06,0,0
3.38987e+06,0,0
3.3899e+06,0,0
3.38994e+06,0,0
3.38998e+06,0,0
3.39001e+06,0,0
3.39005e+06,0,0
3.39008e+06,0,0
3.39012e+06,0,0
3.39016e+06,0,0
3.39019e+06,0,0
3.39023e+06,0,0
3.39026e+06,0,0
3.3903e+06,0,0
3.39034e+06,0,0
3.39037e+06,0,0
3.39041e+06,0,0
3.39044e+06,0,0
3.39048e+06,0,0
3.39052e+06,0,0
3.39055e+06,0,0
3.39059e+06,0,0
3.39062e+06,0,0
3.39066e+06,0,0
3.3907e+06,0,0
3.39073e+06,0,0
3.39077e+06,0,0
3.3908e+06,0,0
3.39084e+06,0,0
3.39088e+06,0,0
3.39091e+06,0,0
3.39095e+06,0,0
3.39098e+06,0,0
3.39102e+06,0,0
3.39106e+06,0,0
3.39109e+06,0,0
3.39113e+06,0,0
3.39116e+06,0,0
3.3912e+06,0,0
3.39124e+06,0,0
3.39127e+06,0,0
3.39131e+06,0,0
3.39134e+06,0,0
3.39138e+06,0,0
3.39142e+06,0,0
3.39145e+06,0,0
3.39149e+06,0,0
3.39152e+06,0,0
3.39156e+06,0,0
3.3916e+06,0,0
3.39163e+06,0,0
3.39167e+06,0,0
3.3917e+06,0,0
3.39174e+06,0,0
3.39178e+06,0,0
3.39181e+06,0,0
3.39185e+06,0,0
3.39188e+06,0,0
3.39192e+06,0,0
3.39196e+06,0,0
3.39199e+06,0,0
3.39203e+06,0,0
3.39206e+06,0,0
3.3921e+06,0,0
3.39214e+06,0,0
3.39217e+06,0,0
3.39221e+06,0,0
3.39224e+06,0,0
3.39228e+06,0,0
3.39232e+06,0,0
3.39235e+06,0,0
3.39239e+06,0,0
3.39242e+06,0,0
3.39246e+06,0,0
3.3925e+06,0,0
3.39253e+06,0,0
3.39257e+06,0,0
3.3926e+06,0,0
3.39264e+06,0,0
3.39268e+06,0,0
3.39271e+06,0,0
3.39275e+06,0,0
3.39278e+06,0,0
3.39282e+06,0,0
3.39286e+06,0,0
3.39289e+06,0,0
3.39293e+06,0,0
3.39296e+06,0,0
3.393e+06,0,0
3.39304e+06,0,0
3.39307e+06,0,0
3.39311e+06,0,0
3.39314e+06,0,0
3.39318e+06,0,0
3.39322e+06,0,0
3.39325e+06,0,0
3.39329e+06,0,0
3.39332e+06,0,0
3.39336e+06,0,0
3.3934e+06,0,0
3.39343e+06,0,0
3.39347e+06,0,0
3.3935e+06,0,0
3.39354e+06,0,0
3.39358e+06,0,0
3.39361e+06,0,0
3.39365e+06,0,0
3.39368e+06,0,0
3.39372e+06,0,0
3.39376e+06,0,0
3.39379e+06,0,0
3.39383e+06,0,0
3.39386e+06,0,0
3.3939e+06,0,0
3.39394e+06,0,0
3.39397e+06,0,0
3.39401e+06,0,0
3.39404e+06,0,0
3.39408e+06,0,0
3.39412e+06,0,0
3.39415e+06,0,0
3.39419e+06,0,0
3.39422e+06,0,0
3.39426e+06,0,0
3.3943e+06,0,0
3.39433e+06,0,0
3.39437e+06,0,0
3.3944e+06,0,0
3.39444e+06,0,0
3.39448e+06,0,0
3.39451e+06,0,0
3.39455e+06,0,0
3.39458e+06,0,0
3.39462e+06,0,0
3.39466e+06,0,0
3.39469e+06,0,0
3.39473e+06,0,0
3.39476e+06,0,0
3.3948e+06,0,0
3.39484e+06,0,0
3.39487e+06,0,0
3.39491e+06,0,0
3.39494e+06,0,0
3.39498e+06,0,0
3.39502e+06,0,0
3.39505e+06,0,0
3.39509e+06,0,0
3.39512e+06,0,0
3.39516e+06,0,0
3.3952e+06,0,0
3.39523e+06,0,0
3.39527e+06,0,0
3.3953e+06,0,0
3.39534e+06,0,0
3.39538e+06,0,0
3.39541e+06,0,0
3.39545e+06,0,0
3.39548e+06,0,0
3.39552e+06,0,0
3.39556e+06,0,0
3.39559e+06,0,0
3.39563e+06,0,0
3.39566e+06,0,0
3.3957e+06,0,0
3.39574e+06,0,0
3.39577e+06,0,0
3.39581e+06,0,0
3.39584e+06,0,0
3.39588e+06,0,0
3.39592e+06,0,0
3.39595e+06,0,0
3.39599e+06,0,0
3.39602e+06,0,0
3.39606e+06,0,0
3.3961e+06,0,0
3.39613e+06,0,0
3.39617e+06,0,0
3.3962e+06,0,0
3.39624e+06,0,0
3.39628e+06,0,0
3.39631e+06,0,0
3.39635e+06,0,0
3.39638e+06,0,0
3.39642e+06,0,0
3.39646e+06,0,0
3.39649e+06,0,0
3.39653e+06,0,0
3.39656e+06,0,0
3.3966e+06,0,0
3.39664e+06,0,0
3.39667e+06,0,0
3.39671e+06,0,0
3.39674e+06,0,0
3.39678e+06,0,0
3.39682e+06,0,0
3.39685e+06,0,0
3.39689e+06,0,0
3.39692e+06,0,0
3.39696e+06,0,0
3.397e+06,0,0
3.39703e+06,0,0
3.39707e+06,0,0
3.3971e+06,0,0
3.39714e+06,0,0
3.39718e+06,0,0
3.39721e+06,0,0
3.39725e+06,0,0
3.39728e+06,0,0
3.39732e+06,0,0
3.39736e+06,0,0
3.39739e+06,0,0
3.39743e+06,0,0
3.39746e+06,0,0
3.3975e+06,0,0
3.39754e+06,0,0
3.39757e+06,0,0
3.39761e+06,0,0
3.39764e+06,0,0
3.39768e+06,0,0
3.39772e+06,0,0
3.39775e+06,0,0
3.39779e+06,0,0
3.39782e+06,0,0
3.39786e+06,0,0
3.3979e+06,0,0
3.39793e+06,0,0
3.39797e+06,0,0
3.398e+06,0,0
3.39804e+06,0,0
3.39808e+06,0,0
3.39811e+06,0,0
3.39815e+06,0,0
3.39818e+06,0,0
3.39822e+06,0,0
3.39826e+06,0,0
3.39829e+06,0,0
3.39833e+06,0,0
3.39836e+06,0,0
3.3984e+06,0,0
3.39844e+06,0,0
3.39847e+06,0,0
3.39851e+06,0,0
3.39854e+06,0,0
3.39858e+06,0,0
3.39862e+06,0,0
3.39865e+06,0,0
3.39869e+06,0,0
3.39872e+06,0,0
3.39876e+06,0,0
3.3988e+06,0,0
3.39883e+06,0,0
3.39887e+06,0,0
3.3989e+06,0,0
3.39894e+06,0,0
3.39898e+06,0,0
3.39901e+06,0,0
3.39905e+06,0,0
3.39908e+06,0,0
3.39912e+06,0,0
3.39916e+06,0,0
3.39919e+06,0,0
3.39923e+06,0,0
3.39926e+06,0,0
3.3993e+06,0,0
3.39934e+06,0,0
3.39937e+06,0,0
3.39941e+06,0,0
3.39944e+06,0,0
3.39948e+06,0,0
3.39952e+06,0,0
3.39955e+06,0,0
3.39959e+06,0,0
3.39962e+06,0,0
3.39966e+06,0,0
3.3997e+06,0,0
3.39973e+06,0,0
3.39977e+06,0,0
3.3998e+06,0,0
3.39984e+06,0,0
3.39988e+06,0,0
3.39991e+06,0,0
3.39995e+06,0,0
3.39998e+06,0,0
3.40002e+06,0,0
3.40006e+06,0,0
3.40009e+06,0,0
3.40013e+06,0,0
3.40016e+06,0,0
3.4002e+06,0,0
3.40024e+06,0,0
3.40027e+06,0,0
3.40031e+06,0,0
3.40034e+06,0,0
3.40038e+06,0,0
3.40042e+06,0,0
3.40045e+06,0,0
3.40049e+06,0,0
3.40052e+06,0,0
3.40056e+06,0,0
3.4006e+06,0,0
3.40063e+06,0,0
3.40067e+06,0,0
3.4007e+06,0,0
3.40074e+06,0,0
3.40078e+06,0,0
3.40081e+06,0,0
3.40085e+06,0,0
3.40088e+06,0,0
3.40092e+06,0,0
3.40096e+06,0,0
3.40099e+06,0,0
3.40103e+06,0,0
3.40106e+06,0,0
3.4011e+06,0,0
3.40114e+06,0,0
3.40117e+06,0,0
3.40121e+06,0,0
3.40124e+06,0,0
3.40128e+06,0,0
3.40132e+06,0,0
3.40135e+06,0,0
3.40139e+06,0,0
3.40142e+06,0,0
3.40146e+06,0,0
3.4015e+06,0,0
3.40153e+06,0,0
3.40157e+06,0,0
3.4016e+06,0,0
3.40164e+06,0,0
3.40168e+06,0,0
3.40171e+06,0,0
3.40175e+06,0,0
3.40178e+06,0,0
3.40182e+06,0,0
3.40186e+06,0,0
3.40189e+06,0,0
3.40193e+06,0,0
3.40196e+06,0,0
3.402e+06,0,0
3.40204e+06,0,0
3.40207e+06,0,0
3.40211e+06,0,0
3.40214e+06,0,0
3.40218e+06,0,0
3.40222e+06,0,0
3.40225e+06,0,0
3.40229e+06,0,0
3.40232e+06,0,0
3.40236e+06,0,0
3.4024e+06,0,0
3.40243e+06,0,0
3.40247e+06,0,0
3.4025e+06,0,0
3.40254e+06,0,0
3.40258e+06,0,0
3.40261e+06,0,0
3.40265e+06,0,0
3.40268e+06,0,0
3.40272e+06,0,0
3.40276e+06,0,0
3.40279e+06,0,0
3.40283e+06,0,0
3.40286e+06,0,0
3.4029e+06,0,0
3.40294e+06,0,0
3.40297e+06,0,0
3.40301e+06,0,0
3.40304e+06,0,0
3.40308e+06,0,0
3.40312e+06,0,0
3.40315e+06,0,0
3.40319e+06,0,0
3.40322e+06,0,0
3.40326e+06,0,0
3.4033e+06,0,0
3.40333e+06,0,0
3.40337e+06,0,0
3.4034e+06,0,0
3.40344e+06,0,0
3.40348e+06,0,0
3.40351e+06,0,0
3.40355e+06,0,0
3.40358e+06,0,0
3.40362e+06,0,0
3.40366e+06,0,0
3.40369e+06,0,0
3.40373e+06,0,0
3.40376e+06,0,0
3.4038e+06,0,0
3.40384e+06,0,0
3.40387e+06,0,0
3.40391e+06,0,0
3.40394e+06,0,0
3.40398e+06,0,0
3.40402e+06,0,0
3.40405e+06,0,0
3.40409e+06,0,0
3.40412e+06,0,0
3.40416e+06,0,0
3.4042e+06,0,0
3.40423e+06,0,0
3.40427e+06,0,0
3.4043e+06,0,0
3.40434e+06,0,0
3.40438e+06,0,0
3.40441e+06,0,0
3.40445e+06,0,0
3.40448e+06,0,0
3.40452e+06,0,0
3.40456e+06,0,0
3.40459e+06,0,0
3.40463e+06,0,0
3.40466e+06,0,0
3.4047e+06,0,0
3.40474e+06,0,0
3.40477e+06,0,0
3.40481e+06,0,0
3.40484e+06,0,0
3.40488e+06,0,0
3.40492e+06,0,0
3.40495e+06,0,0
3.40499e+06,0,0
3.40502e+06,0,0
3.40506e+06,0,0
3.4051e+06,0,0
3.40513e+06,0,0
3.40517e+06,0,0
3.4052e+06,0,0
3.40524e+06,0,0
3.40528e+06,0,0
3.40531e+06,0,0
3.40535e+06,0,0
3.40538e+06,0,0
3.40542e+06,0,0
3.40546e+06,0,0
3.40549e+06,0,0
3.40553e+06,0,0
3.40556e+06,0,0
3.4056e+06,0,0
3.40564e+06,0,0
3.40567e+06,0,0
3.40571e+06,0,0
3.40574e+06,0,0
3.40578e+06,0,0
3.40582e+06,0,0
3.40585e+06,0,0
3.40589e+06,0,0
3.40592e+06,0,0
3.40596e+06,0,0
3.406e+06,0,0
3.40603e+06,0,0
3.40607e+06,0,0
3.4061e+06,0,0
3.40614e+06,0,0
3.40618e+06,0,0
3.40621e+06,0,0
3.40625e+06,0,0
3.40628e+06,0,0
3.40632e+06,0,0
3.40636e+06,0,0
3.40639e+06,0,0
3.40643e+06,0,0
3.40646e+06,0,0
3.4065e+06,0,0
3.40654e+06,0,0
3.40657e+06,0,0
3.40661e+06,0,0
3.40664e+06,0,0
3.40668e+06,0,0
3.40672e+06,0,0
3.40675e+06,0,0
3.40679e+06,0,0
3.40682e+06,0,0
3.40686e+06,0,0
3.4069e+06,0,0
3.40693e+06,0,0
3.40697e+06,0,0
3.407e+06,0,0
3.40704e+06,0,0
3.40708e+06,0,0
3.40711e+06,0,0
3.40715e+06,0,0
3.40718e+06,0,0
3.40722e+06,0,0
3.40726e+06,0,0
3.40729e+06,0,0
3.40733e+06,0,0
3.40736e+06,0,0
3.4074e+06,0,0
3.40744e+06,0,0
3.40747e+06,0,0
3.40751e+06,0,0
3.40754e+06,0,0
3.40758e+06,0,0
3.40762e+06,0,0
3.40765e+06,0,0
3.40769e+06,0,0
3.40772e+06,0,0
3.40776e+06,0,0
3.4078e+06,0,0
3.40783e+06,0,0
3.40787e+06,0,0
3.4079e+06,0,0
3.40794e+06,0,0
3.40798e+06,0,0
3.40801e+06,0,0
3.40805e+06,0,0
3.40808e+06,0,0
3.40812e+06,0,0
3.40816e+06,0,0
3.40819e+06,0,0
3.40823e+06,0,0
3.40826e+06,0,0
3.4083e+06,0,0
3.40834e+06,0,0
3.40837e+06,0,0
3.40841e+06,0,0
3.40844e+06,0,0
3.40848e+06,0,0
3.40852e+06,0,0
3.40855e+06,0,0
3.40859e+06,0,0
3.40862e+06,0,0
3.40866e+06,0,0
3.4087e+06,0,0
3.40873e+06,0,0
3.40877e+06,0,0
3.4088e+06,0,0
3.40884e+06,0,0
3.40888e+06,0,0
3.40891e+06,0,0
3.40895e+06,0,0
3.40898e+06,0,0
3.40902e+06,0,0
3.40906e+06,0,0
3.40909e+06,0,0
3.40913e+06,0,0
3.40916e+06,0,0
3.4092e+06,0,0
3.40924e+06,0,0
3.40927e+06,0,0
3.40931e+06,0,0
3.40934e+06,0,0
3.40938e+06,0,0
3.40942e+06,0,0
3.40945e+06,0,0
3.40949e+06,0,0
3.40952e+06,0,0
3.40956e+06,0,0
3.4096e+06,0,0
3.40963e+06,0,0
3.40967e+06,0,0
3.4097e+06,0,0
3.40974e+06,0,0
3.40978e+06,0,0
3.40981e+06,0,0
3.40985e+06,0,0
3.40988e+06,0,0
3.40992e+06,0,0
3.40996e+06,0,0
3.40999e+06,0,0
3.41003e+06,0,0
3.41006e+06,0,0
3.4101e+06,0,0
3.41014e+06,0,0
3.41017e+06,0,0
3.41021e+06,0,0
3.41024e+06,0,0
3.41028e+06,0,0
3.41032e+06,0,0
3.41035e+06,0,0
3.41039e+06,0,0
3.41042e+06,0,0
3.41046e+06,0,0
3.4105e+06,0,0
3.41053e+06,0,0
3.41057e+06,0,0
3.4106e+06,0,0
3.41064e+06,0,0
3.41068e+06,0,0
3.41071e+06,0,0
3.41075e+06,0,0
3.41078e+06,0,0
3.41082e+06,0,0
3.41086e+06,0,0
3.41089e+06,0,0
3.41093e+06,0,0
3.41096e+06,0,0
3.411e+06,0,0
3.41104e+06,0,0
3.41107e+06,0,0
3.41111e+06,0,0
3.41114e+06,0,0
3.41118e+06,0,0
3.41122e+06,0,0
3.41125e+06,0,0
3.41129e+06,0,0
3.41132e+06,0,0
3.41136e+06,0,0
3.4114e+06,0,0
3.41143e+06,0,0
3.41147e+06,0,0
3.4115e+06,0,0
3.41154e+06,0,0
3.41158e+06,0,0
3.41161e+06,0,0
3.41165e+06,0,0
3.41168e+06,0,0
3.41172e+06,0,0
3.41176e+06,0,0
3.41179e+06,0,0
3.41183e+06,0,0
3.41186e+06,0,0
3.4119e+06,0,0
3.41194e+06,0,0
3.41197e+06,0,0
3.41201e+06,0,0
3.41204e+06,0,0
3.41208e+06,0,0
3.41212e+06,0,0
3.41215e+06,0,0
3.41219e+06,0,0
3.41222e+06,0,0
3.41226e+06,0,0
3.4123e+06,0,0
3.41233e+06,0,0
3.41237e+06,0,0
3.4124e+06,0,0
3.41244e+06,0,0
3.41248e+06,0,0
3.41251e+06,0,0
3.41255e+06,0,0
3.41258e+06,0,0
3.41262e+06,0,0
3.41266e+06,0,0
3.41269e+06,0,0
3.41273e+06,0,0
3.41276e+06,0,0
3.4128e+06,0,0
3.41284e+06,0,0
3.41287e+06,0,0
3.41291e+06,0,0
3.41294e+06,0,0
3.41298e+06,0,0
3.41302e+06,0,0
3.41305e+06,0,0
3.41309e+06,0,0
3.41312e+06,0,0
3.41316e+06,0,0
3.4132e+06,0,0
3.41323e+06,0,0
3.41327e+06,0,0
3.4133e+06,0,0
3.41334e+06,0,0
3.41338e+06,0,0
3.41341e+06,0,0
3.41345e+06,0,0
3.41348e+06,0,0
3.41352e+06,0,0
3.41356e+06,0,0
3.41359e+06,0,0
3.41363e+06,0,0
3.41366e+06,0,0
3.4137e+06,0,0
3.41374e+06,0,0
3.41377e+06,0,0
3.41381e+06,0,0
3.41384e+06,0,0
3.41388e+06,0,0
3.41392e+06,0,0
3.41395e+06,0,0
3.41399e+06,0,0
3.41402e+06,0,0
3.41406e+06,0,0
3.4141e+06,0,0
3.41413e+06,0,0
3.41417e+06,0,0
3.4142e+06,0,0
3.41424e+06,0,0
3.41428e+06,0,0
3.41431e+06,0,0
3.41435e+06,0,0
3.41438e+06,0,0
3.41442e+06,0,0
3.41446e+06,0,0
3.41449e+06,0,0
3.41453e+06,0,0
3.41456e+06,0,0
3.4146e+06,0,0
3.41464e+06,0,0
3.41467e+06,0,0
3.41471e+06,0,0
3.41474e+06,0,0
3.41478e+06,0,0
3.41482e+06,0,0
3.41485e+06,0,0
3.41489e+06,0,0
3.41492e+06,0,0
3.41496e+06,0,0
3.415e+06,0,0
3.41503e+06,0,0
3.41507e+06,0,0
3.4151e+06,0,0
3.41514e+06,0,0
3.41518e+06,0,0
3.41521e+06,0,0
3.41525e+06,0,0
3.41528e+06,0,0
3.41532e+06,0,0
3.41536e+06,0,0
3.41539e+06,0,0
3.41543e+06,0,0
3.41546e+06,0,0
3.4155e+06,0,0
3.41554e+06,0,0
3.41557e+06,0,0
3.41561e+06,0,0
3.41564e+06,0,0
3.41568e+06,0,0
3.41572e+06,0,0
3.41575e+06,0,0
3.41579e+06,0,0
3.41582e+06,0,0
3.41586e+06,0,0
3.4159e+06,0,0
3.41593e+06,0,0
3.41597e+06,0,0
3.416e+06,0,0
3.41604e+06,0,0
3.41608e+06,0,0
3.41611e+06,0,0
3.41615e+06,0,0
3.41618e+06,0,0
3.41622e+06,0,0
3.41626e+06,0,0
3.41629e+06,0,0
3.41633e+06,0,0
3.41636e+06,0,0
3.4164e+06,0,0
3.41644e+06,0,0
3.41647e+06,0,0
3.41651e+06,0,0
3.41654e+06,0,0
3.41658e+06,0,0
3.41662e+06,0,0
3.41665e+06,0,0
3.41669e+06,0,0
3.41672e+06,0,0
3.41676e+06,0,0
3.4168e+06,0,0
3.41683e+06,0,0
3.41687e+06,0,0
3.4169e+06,0,0
3.41694e+06,0,0
3.41698e+06,0,0
3.41701e+06,0,0
3.41705e+06,0,0
3.41708e+06,0,0
3.41712e+06,0,0
3.41716e+06,0,0
3.41719e+06,0,0
3.41723e+06,0,0
3.41726e+06,0,0
3.4173e+06,0,0
3.41734e+06,0,0
3.41737e+06,0,0
3.41741e+06,0,0
3.41744e+06,0,0
3.41748e+06,0,0
3.41752e+06,0,0
3.41755e+06,0,0
3.41759e+06,0,0
3.41762e+06,0,0
3.41766e+06,0,0
3.4177e+06,0,0
3.41773e+06,0,0
3.41777e+06,0,0
3.4178e+06,0,0
3.41784e+06,0,0
3.41788e+06,0,0
3.41791e+06,0,0
3.41795e+06,0,0
3.41798e+06,0,0
3.41802e+06,0,0
3.41806e+06,0,0
3.41809e+06,0,0
3.41813e+06,0,0
3.41816e+06,0,0
3.4182e+06,0,0
3.41824e+06,0,0
3.41827e+06,0,0
3.41831e+06,0,0
3.41834e+06,0,0
3.41838e+06,0,0
3.41842e+06,0,0
3.41845e+06,0,0
3.41849e+06,0,0
3.41852e+06,0,0
3.41856e+06,0,0
3.4186e+06,0,0
3.41863e+06,0,0
3.41867e+06,0,0
3.4187e+06,0,0
3.41874e+06,0,0
3.41878e+06,0,0
3.41881e+06,0,0
3.41885e+06,0,0
3.41888e+06,0,0
3.41892e+06,0,0
3.41896e+06,0,0
3.41899e+06,0,0
3.41903e+06,0,0
3.41906e+06,0,0
3.4191e+06,0,0
3.41914e+06,0,0
3.41917e+06,0,0
3.41921e+06,0,0
3.41924e+06,0,0
3.41928e+06,0,0
3.41932e+06,0,0
3.41935e+06,0,0
3.41939e+06,0,0
3.41942e+06,0,0
3.41946e+06,0,0
3.4195e+06,0,0
3.41953e+06,0,0
3.41957e+06,0,0
3.4196e+06,0,0
3.41964e+06,0,0
3.41968e+06,0,0
3.41971e+06,0,0
3.41975e+06,0,0
3.41978e+06,0,0
3.41982e+06,0,0
3.41986e+06,0,0
3.41989e+06,0,0
3.41993e+06,0,0
3.41996e+06,0,0
3.42e+06,0,0
3.42004e+06,0,0
3.42007e+06,0,0
3.42011e+06,0,0
3.42014e+06,0,0
3.42018e+06,0,0
3.42022e+06,0,0
3.42025e+06,0,0
3.42029e+06,0,0
3.42032e+06,0,0
3.42036e+06,0,0
3.4204e+06,0,0
3.42043e+06,0,0
3.42047e+06,0,0
3.4205e+06,0,0
3.42054e+06,0,0
3.42058e+06,0,0
3.42061e+06,0,0
3.42065e+06,0,0
3.42068e+06,0,0
3.42072e+06,0,0
3.42076e+06,0,0
3.42079e+06,0,0
3.42083e+06,0,0
3.42086e+06,0,0
3.4209e+06,0,0
3.42094e+06,0,0
3.42097e+06,0,0
3.42101e+06,0,0
3.42104e+06,0,0
3.42108e+06,0,0
3.42112e+06,0,0
3.42115e+06,0,0
3.42119e+06,0,0
3.42122e+06,0,0
3.42126e+06,0,0
3.4213e+06,0,0
3.42133e+06,0,0
3.42137e+06,0,0
3.4214e+06,0,0
3.42144e+06,0,0
3.42148e+06,0,0
3.42151e+06,0,0
3.42155e+06,0,0
3.42158e+06,0,0
3.42162e+06,0,0
3.42166e+06,0,0
3.42169e+06,0,0
3.42173e+06,0,0
3.42176e+06,0,0
3.4218e+06,0,0
3.42184e+06,0,0
3.42187e+06,0,0
3.42191e+06,0,0
3.42194e+06,0,0
3.42198e+06,0,0
3.42202e+06,0,0
3.42205e+06,0,0
3.42209e+06,0,0
3.42212e+06,0,0
3.42216e+06,0,0
3.4222e+06,0,0
3.42223e+06,0,0
3.42227e+06,0,0
3.4223e+06,0,0
3.42234e+06,0,0
3.42238e+06,0,0
3.42241e+06,0,0
3.42245e+06,0,0
3.42248e+06,0,0
3.42252e+06,0,0
3.42256e+06,0,0
3.42259e+06,0,0
3.42263e+06,0,0
3.42266e+06,0,0
3.4227e+06,0,0
3.42274e+06,0,0
3.42277e+06,0,0
3.42281e+06,0,0
3.42284e+06,0,0
3.42288e+06,0,0
3.42292e+06,0,0
3.42295e+06,0,0
3.42299e+06,0,0
3.42302e+06,0,0
3.42306e+06,0,0
3.4231e+06,0,0
3.42313e+06,0,0
3.42317e+06,0,0
3.4232e+06,0,0
3.42324e+06,0,0
3.42328e+06,0,0
3.42331e+06,0,0
3.42335e+06,0,0
3.42338e+06,0,0
3.42342e+06,0,0
3.42346e+06,0,0
3.42349e+06,0,0
3.42353e+06,0,0
3.42356e+06,0,0
3.4236e+06,0,0
3.42364e+06,0,0
3.42367e+06,0,0
3.42371e+06,0,0
3.42374e+06,0,0
3.42378e+06,0,0
3.42382e+06,0,0
3.42385e+06,0,0
3.42389e+06,0,0
3.42392e+06,0,0
3.42396e+06,0,0
3.424e+06,0,0
3.42403e+06,0,0
3.42407e+06,0,0
3.4241e+06,0,0
3.42414e+06,0,0
3.42418e+06,0,0
3.42421e+06,0,0
3.42425e+06,0,0
3.42428e+06,0,0
3.42432e+06,0,0
3.42436e+06,0,0
3.42439e+06,0,0
3.42443e+06,0,0
3.42446e+06,0,0
3.4245e+06,0,0
3.42454e+06,0,0
3.42457e+06,0,0
3.42461e+06,0,0
3.42464e+06,0,0
3.42468e+06,0,0
3.42472e+06,0,0
3.42475e+06,0,0
3.42479e+06,0,0
3.42482e+06,0,0
3.42486e+06,0,0
3.4249e+06,0,0
3.42493e+06,0,0
3.42497e+06,0,0
3.425e+06,0,0
3.42504e+06,0,0
3.42508e+06,0,0
3.42511e+06,0,0
3.42515e+06,0,0
3.42518e+06,0,0
3.42522e+06,0,0
3.42526e+06,0,0
3.42529e+06,0,0
3.42533e+06,0,0
3.42536e+06,0,0
3.4254e+06,0,0
3.42544e+06,0,0
3.42547e+06,0,0
3.42551e+06,0,0
3.42554e+06,0,0
3.42558e+06,0,0
3.42562e+06,0,0
3.42565e+06,0,0
3.42569e+06,0,0
3.42572e+06,0,0
3.42576e+06,0,0
3.4258e+06,0,0
3.42583e+06,0,0
3.42587e+06,0,0
3.4259e+06,0,0
3.42594e+06,0,0
3.42598e+06,0,0
3.42601e+06,0,0
3.42605e+06,0,0
3.42608e+06,0,0
3.42612e+06,0,0
3.42616e+06,0,0
3.42619e+06,0,0
3.42623e+06,0,0
3.42626e+06,0,0
3.4263e+06,0,0
3.42634e+06,0,0
3.42637e+06,0,0
3.42641e+06,0,0
3.42644e+06,0,0
3.42648e+06,0,0
3.42652e+06,0,0
3.42655e+06,0,0
3.42659e+06,0,0
3.42662e+06,0,0
3.42666e+06,0,0
3.4267e+06,0,0
3.42673e+06,0,0
3.42677e+06,0,0
3.4268e+06,0,0
3.42684e+06,0,0
3.42688e+06,0,0
3.42691e+06,0,0
3.42695e+06,0,0
3.42698e+06,0,0
3.42702e+06,0,0
3.42706e+06,0,0
3.42709e+06,0,0
3.42713e+06,0,0
3.42716e+06,0,0
3.4272e+06,0,0
3.42724e+06,0,0
3.42727e+06,0,0
3.42731e+06,0,0
3.42734e+06,0,0
3.42738e+06,0,0
3.42742e+06,0,0
3.42745e+06,0,0
3.42749e+06,0,0
3.42752e+06,0,0
3.42756e+06,0,0
3.4276e+06,0,0
3.42763e+06,0,0
3.42767e+06,0,0
3.4277e+06,0,0
3.42774e+06,0,0
3.42778e+06,0,0
3.42781e+06,0,0
3.42785e+06,0,0
3.42788e+06,0,0
3.42792e+06,0,0
3.42796e+06,0,0
3.42799e+06,0,0
3.42803e+06,0,0
3.42806e+06,0,0
3.4281e+06,0,0
3.42814e+06,0,0
3.42817e+06,0,0
3.42821e+06,0,0
3.42824e+06,0,0
3.42828e+06,0,0
3.42832e+06,0,0
3.42835e+06,0,0
3.42839e+06,0,0
3.42842e+06,0,0
3.42846e+06,0,0
3.4285e+06,0,0
3.42853e+06,0,0
3.42857e+06,0,0
3.4286e+06,0,0
3.42864e+06,0,0
3.42868e+06,0,0
3.42871e+06,0,0
3.42875e+06,0,0
3.42878e+06,0,0
3.42882e+06,0,0
3.42886e+06,0,0
3.42889e+06,0,0
3.42893e+06,0,0
3.42896e+06,0,0
3.429e+06,0,0
3.42904e+06,0,0
3.42907e+06,0,0
3.42911e+06,0,0
3.42914e+06,0,0
3.42918e+06,0,0
3.42922e+06,0,0
3.42925e+06,0,0
3.42929e+06,0,0
3.42932e+06,0,0
3.42936e+06,0,0
3.4294e+06,0,0
3.42943e+06,0,0
3.42947e+06,0,0
3.4295e+06,0,0
3.42954e+06,0,0
3.42958e+06,0,0
3.42961e+06,0,0
3.42965e+06,0,0
3.42968e+06,0,0
3.42972e+06,0,0
3.42976e+06,0,0
3.42979e+06,0,0
3.42983e+06,0,0
3.42986e+06,0,0
3.4299e+06,0,0
3.42994e+06,0,0
3.42997e+06,0,0
3.43001e+06,0,0
3.43004e+06,0,0
3.43008e+06,0,0
3.43012e+06,0,0
3.43015e+06,0,0
3.43019e+06,0,0
3.43022e+06,0,0
3.43026e+06,0,0
3.4303e+06,0,0
3.43033e+06,0,0
3.43037e+06,0,0
3.4304e+06,0,0
3.43044e+06,0,0
3.43048e+06,0,0
3.43051e+06,0,0
3.43055e+06,0,0
3.43058e+06,0,0
3.43062e+06,0,0
3.43066e+06,0,0
3.43069e+06,0,0
